id,listing_url,neighbourhood_cleansed,latitude,longitude,room_type,accommodates,bathrooms,bedrooms,beds,price,review_scores_rating,review_scores_value
1023763081450652035,https://www.airbnb.com/rooms/1023763081450652035,Barra da Tijuca,-23.01053905526795,-43.3200154826045,Private room,2,1.0,1.0,1.0,350.0,5.0,5.0
1063739444225394509,https://www.airbnb.com/rooms/1063739444225394509,Centro,-22.89914,-43.18085,Entire home/apt,2,1.0,1.0,1.0,123.0,4.88,4.93
7802852,https://www.airbnb.com/rooms/7802852,Recreio dos Bandeirantes,-23.02594,-43.46476,Entire home/apt,2,2.0,1.0,1.0,153.0,4.6,4.6
54011032,https://www.airbnb.com/rooms/54011032,Barra da Tijuca,-23.00083,-43.30863,Entire home/apt,3,1.0,1.0,2.0,168.0,4.89,4.78
1355101675195674539,https://www.airbnb.com/rooms/1355101675195674539,Realengo,-22.8614475,-43.4445176,Entire home/apt,4,1.0,1.0,2.0,180.0,4.5,4.5
1233067440734690872,https://www.airbnb.com/rooms/1233067440734690872,Copacabana,-22.96717598869739,-43.180955866270445,Entire home/apt,3,1.0,1.0,3.0,213.0,5.0,4.8
38379963,https://www.airbnb.com/rooms/38379963,Botafogo,-22.95454,-43.18183,Private room,3,2.0,1.0,2.0,167.0,4.75,4.72
53614451,https://www.airbnb.com/rooms/53614451,Botafogo,-22.9541,-43.18545,Private room,2,1.0,1.0,2.0,114.0,4.76,4.78
1422579318186029543,https://www.airbnb.com/rooms/1422579318186029543,Copacabana,-22.98444612813776,-43.191830114053815,Entire home/apt,3,1.0,1.0,2.0,243.0,5.0,5.0
53509177,https://www.airbnb.com/rooms/53509177,Copacabana,-22.98619,-43.18933,Entire home/apt,4,1.0,1.0,2.0,239.0,4.95,4.85
709309272687797171,https://www.airbnb.com/rooms/709309272687797171,Jacarepaguá,-22.96865,-43.39481,Entire home/apt,4,2.0,2.0,3.0,450.0,4.33,4.0
42015112,https://www.airbnb.com/rooms/42015112,Barra da Tijuca,-23.00415,-43.33087,Private room,1,1.0,1.0,1.0,290.0,5.0,5.0
10497568,https://www.airbnb.com/rooms/10497568,Copacabana,-22.98181,-43.19518,Entire home/apt,4,1.0,1.0,2.0,243.0,4.35,4.14
2395010,https://www.airbnb.com/rooms/2395010,Leblon,-22.97952,-43.22022,Entire home/apt,6,2.0,3.0,3.0,529.0,4.8,4.66
1280702988599575430,https://www.airbnb.com/rooms/1280702988599575430,Jardim Botânico,-22.95897942311504,-43.207216459313216,Entire home/apt,3,1.0,2.0,2.0,531.0,3.67,3.33
1409381155749700974,https://www.airbnb.com/rooms/1409381155749700974,Copacabana,-22.98494,-43.19117,Entire home/apt,6,2.0,3.0,4.0,680.0,,
1432639081817526975,https://www.airbnb.com/rooms/1432639081817526975,Vila Isabel,-22.9151,-43.24414,Entire home/apt,2,1.0,1.0,1.0,214.0,,
1444318347208728341,https://www.airbnb.com/rooms/1444318347208728341,Ipanema,-22.988607433742043,-43.19231969850506,Entire home/apt,3,1.0,1.0,2.0,355.0,,
41499005,https://www.airbnb.com/rooms/41499005,Copacabana,-22.97471,-43.18822,Entire home/apt,3,1.0,1.0,2.0,233.0,4.92,4.86
53797431,https://www.airbnb.com/rooms/53797431,Copacabana,-22.96247,-43.17877,Entire home/apt,5,1.0,1.0,3.0,350.0,5.0,5.0
688416216153404099,https://www.airbnb.com/rooms/688416216153404099,Ipanema,-22.98496,-43.19347,Entire home/apt,5,2.0,2.0,2.0,1094.0,5.0,4.33
52857754,https://www.airbnb.com/rooms/52857754,Catete,-22.92337,-43.18033,Entire home/apt,6,2.0,3.0,6.0,572.0,5.0,4.83
1298499789394790608,https://www.airbnb.com/rooms/1298499789394790608,Catete,-22.9293,-43.17966,Entire home/apt,2,1.0,0.0,1.0,260.0,4.93,4.93
347820,https://www.airbnb.com/rooms/347820,Copacabana,-22.98287,-43.18972,Entire home/apt,6,2.0,3.0,4.0,985.0,4.86,4.77
953446107649276494,https://www.airbnb.com/rooms/953446107649276494,Copacabana,-22.98236595110604,-43.19026127457619,Entire home/apt,2,1.0,1.0,1.0,182.0,4.71,4.67
1244877683950244305,https://www.airbnb.com/rooms/1244877683950244305,Flamengo,-22.927883838428272,-43.17659084831971,Entire home/apt,2,1.0,0.0,1.0,165.0,4.59,4.53
875256021756068762,https://www.airbnb.com/rooms/875256021756068762,Copacabana,-22.9726574,-43.1864212,Entire home/apt,4,1.0,1.0,2.0,647.0,4.79,4.79
1231478050713896153,https://www.airbnb.com/rooms/1231478050713896153,Jacarepaguá,-22.972729883275424,-43.40857230074944,Entire home/apt,4,1.0,2.0,3.0,315.0,4.88,4.88
753479855752640619,https://www.airbnb.com/rooms/753479855752640619,Leme,-22.96253,-43.16884,Private room,2,1.0,1.0,1.0,109.0,4.75,4.75
1230357131681849831,https://www.airbnb.com/rooms/1230357131681849831,Copacabana,-22.974626726366736,-43.18956134548199,Private room,1,1.0,1.0,1.0,200.0,4.6,4.4
28521462,https://www.airbnb.com/rooms/28521462,Barra da Tijuca,-23.00252,-43.3073,Entire home/apt,2,1.0,1.0,1.0,243.0,4.71,4.38
1203108849381907146,https://www.airbnb.com/rooms/1203108849381907146,Leme,-22.9616,-43.17215,Entire home/apt,2,1.0,0.0,1.0,198.0,4.88,4.8
1399357341204215796,https://www.airbnb.com/rooms/1399357341204215796,Copacabana,-22.97627,-43.19343,Entire home/apt,2,1.0,1.0,1.0,350.0,,
22310143,https://www.airbnb.com/rooms/22310143,Copacabana,-22.96469,-43.17452,Entire home/apt,4,0.5,1.0,2.0,142.0,4.83,4.76
1026114767925502639,https://www.airbnb.com/rooms/1026114767925502639,Jacarepaguá,-22.9626949,-43.3908171,Entire home/apt,3,1.0,1.0,2.0,241.0,4.96,4.92
1015916323836355562,https://www.airbnb.com/rooms/1015916323836355562,Santa Teresa,-22.914099567311872,-43.181210123442106,Private room,12,1.5,4.0,19.0,83.0,4.36,4.29
1316697691464773247,https://www.airbnb.com/rooms/1316697691464773247,Copacabana,-22.98251,-43.19532,Private room,2,1.0,1.0,1.0,350.0,3.0,4.0
998599148434112461,https://www.airbnb.com/rooms/998599148434112461,Ipanema,-22.9820885,-43.201083,Entire home/apt,4,2.0,2.0,2.0,728.0,4.87,4.66
5177968,https://www.airbnb.com/rooms/5177968,Barra da Tijuca,-23.00897,-43.41873,Entire home/apt,5,4.0,2.0,3.0,713.0,4.9,4.83
1136137799573102278,https://www.airbnb.com/rooms/1136137799573102278,Leme,-22.96226451482364,-43.17037326931152,Entire home/apt,2,1.0,1.0,1.0,263.0,5.0,5.0
1382034506990676555,https://www.airbnb.com/rooms/1382034506990676555,Centro,-22.9147641,-43.189197,Entire home/apt,4,1.0,1.0,2.0,278.0,,
635368648674522041,https://www.airbnb.com/rooms/635368648674522041,Santa Teresa,-22.91581,-43.18478,Entire home/apt,2,1.5,1.0,1.0,178.0,4.95,4.93
26157504,https://www.airbnb.com/rooms/26157504,Santa Teresa,-22.91946,-43.18713,Private room,3,1.5,6.0,2.0,162.0,4.78,4.78
1103140993047504712,https://www.airbnb.com/rooms/1103140993047504712,Centro,-22.912634972695688,-43.185281858440334,Private room,3,1.0,1.0,2.0,116.0,4.94,4.94
1345132113242173070,https://www.airbnb.com/rooms/1345132113242173070,Leme,-22.96403,-43.16957,Entire home/apt,3,1.5,1.0,0.0,395.0,5.0,5.0
1409453508635988278,https://www.airbnb.com/rooms/1409453508635988278,Copacabana,-22.9769281081706,-43.19240000098943,Entire home/apt,3,1.0,1.0,1.0,309.0,5.0,5.0
564379724043378065,https://www.airbnb.com/rooms/564379724043378065,Botafogo,-22.95007,-43.19188,Private room,2,1.0,1.0,1.0,88.0,4.73,4.69
1361004568762823095,https://www.airbnb.com/rooms/1361004568762823095,Leblon,-22.98655,-43.23289,Entire home/apt,4,2.0,2.0,3.0,364.0,,
1405095978395618677,https://www.airbnb.com/rooms/1405095978395618677,Recreio dos Bandeirantes,-23.0262699,-43.48000810000001,Entire home/apt,7,2.0,2.0,3.0,230.0,,
889743506842674225,https://www.airbnb.com/rooms/889743506842674225,Barra da Tijuca,-23.0093514,-43.3448529,Entire home/apt,4,1.0,1.0,1.0,659.0,5.0,4.8
41458762,https://www.airbnb.com/rooms/41458762,Leme,-22.96197,-43.16855,Entire home/apt,4,1.0,1.0,2.0,267.0,4.6,4.2
1315155097011459802,https://www.airbnb.com/rooms/1315155097011459802,Tijuca,-22.94396930301053,-43.25620030100823,Private room,2,1.0,1.0,1.0,285.0,,
8284193,https://www.airbnb.com/rooms/8284193,Barra da Tijuca,-23.01466178894043,-43.3079833984375,Entire home/apt,4,1.0,1.0,1.0,321.0,4.94,4.76
1206961442358326354,https://www.airbnb.com/rooms/1206961442358326354,Centro,-22.90776,-43.18139,Entire home/apt,2,1.0,1.0,2.0,178.0,4.89,4.86
980618224083173910,https://www.airbnb.com/rooms/980618224083173910,Centro,-22.90956594549742,-43.17767232656479,Entire home/apt,2,1.0,1.0,1.0,290.0,4.8,4.72
1419519764804872483,https://www.airbnb.com/rooms/1419519764804872483,Copacabana,-22.9692248,-43.189151,Entire home/apt,4,1.0,1.0,4.0,203.0,,
41848453,https://www.airbnb.com/rooms/41848453,Taquara,-22.92668,-43.38954,Private room,1,1.0,1.0,1.0,200.0,,
968882710771088861,https://www.airbnb.com/rooms/968882710771088861,Curicica,-22.952287704900723,-43.38333582282326,Entire home/apt,2,1.0,2.0,3.0,114.0,4.84,4.74
14118570,https://www.airbnb.com/rooms/14118570,Jacarepaguá,-22.9692,-43.39454,Private room,3,2.5,1.0,2.0,350.0,,
1111567726128252249,https://www.airbnb.com/rooms/1111567726128252249,Copacabana,-22.96326,-43.17363,Entire home/apt,2,1.0,1.0,1.0,218.0,4.58,4.52
1351397165229095413,https://www.airbnb.com/rooms/1351397165229095413,Flamengo,-22.93966896830969,-43.1792497763237,Entire home/apt,4,1.0,1.0,2.0,371.0,,
44969693,https://www.airbnb.com/rooms/44969693,Copacabana,-22.97387,-43.18594,Entire home/apt,5,1.0,1.0,2.0,313.0,4.96,4.96
17369033,https://www.airbnb.com/rooms/17369033,Copacabana,-22.96867,-43.18496,Entire home/apt,3,1.0,2.0,3.0,160.0,4.91,4.97
1091338874292590839,https://www.airbnb.com/rooms/1091338874292590839,Botafogo,-22.9506677,-43.1929282,Private room,2,1.0,1.0,1.0,176.0,4.91,4.55
1042248103519212163,https://www.airbnb.com/rooms/1042248103519212163,Ipanema,-22.98411884133245,-43.21464292747113,Entire home/apt,4,1.0,1.0,2.0,378.0,4.92,4.88
718219914609143501,https://www.airbnb.com/rooms/718219914609143501,Copacabana,-22.96138967769833,-43.17582013404286,Entire home/apt,4,1.0,2.0,3.0,247.0,4.68,4.7
1334888657451809337,https://www.airbnb.com/rooms/1334888657451809337,Santa Teresa,-22.91752,-43.18672,Entire home/apt,4,1.0,1.0,1.0,343.0,,
1406077938660807164,https://www.airbnb.com/rooms/1406077938660807164,Magalhães Bastos,-22.8774758,-43.41014209999999,Private room,2,2.0,1.0,1.0,162.0,,
38498682,https://www.airbnb.com/rooms/38498682,Jacarepaguá,-22.97015,-43.41328,Private room,3,0.0,1.0,1.0,225.0,4.9,4.9
1259479234233380517,https://www.airbnb.com/rooms/1259479234233380517,Jacarepaguá,-22.97147,-43.42188,Entire home/apt,4,2.0,2.0,2.0,409.0,5.0,5.0
1323252726518665403,https://www.airbnb.com/rooms/1323252726518665403,Laranjeiras,-22.93402,-43.19636,Private room,2,1.0,1.0,2.0,240.0,5.0,5.0
43983491,https://www.airbnb.com/rooms/43983491,Copacabana,-22.97755,-43.19027,Entire home/apt,4,1.0,1.0,2.0,335.0,5.0,4.0
1218832700184609065,https://www.airbnb.com/rooms/1218832700184609065,Barra da Tijuca,-23.0091,-43.43568399999999,Entire home/apt,4,2.0,2.0,2.0,410.0,4.5,4.0
1061493210778347773,https://www.airbnb.com/rooms/1061493210778347773,Camorim,-22.97998,-43.42352,Entire home/apt,4,1.0,1.0,2.0,291.0,4.6,4.8
1130431620963639566,https://www.airbnb.com/rooms/1130431620963639566,Pechincha,-22.92718637875152,-43.354935833883104,Private room,2,1.0,1.0,1.0,76.0,,
1301420684285214087,https://www.airbnb.com/rooms/1301420684285214087,Humaitá,-22.9546859,-43.1965174,Entire home/apt,8,2.0,2.0,6.0,249.0,5.0,5.0
14162559,https://www.airbnb.com/rooms/14162559,Copacabana,-22.96728,-43.18346,Entire home/apt,5,1.5,2.0,4.0,218.0,4.76,4.69
32669105,https://www.airbnb.com/rooms/32669105,Barra da Tijuca,-23.00789,-43.31952,Entire home/apt,3,1.0,1.0,3.0,279.0,4.5,5.0
832114221895442219,https://www.airbnb.com/rooms/832114221895442219,Copacabana,-22.9807242,-43.1913727,Private room,3,1.0,1.0,1.0,300.0,5.0,5.0
1022519391684544437,https://www.airbnb.com/rooms/1022519391684544437,Gávea,-22.977823125289955,-43.230375677464565,Entire home/apt,4,2.0,2.0,2.0,821.0,5.0,5.0
1040102001401630589,https://www.airbnb.com/rooms/1040102001401630589,Copacabana,-22.96754034289529,-43.18513218735775,Entire home/apt,4,2.0,2.0,3.0,313.0,4.59,4.59
1386962619908642089,https://www.airbnb.com/rooms/1386962619908642089,Recreio dos Bandeirantes,-23.02763,-43.46624,Private room,2,1.0,1.0,1.0,888.0,,
835931924556075626,https://www.airbnb.com/rooms/835931924556075626,Copacabana,-22.9652504,-43.1784005,Entire home/apt,2,1.0,1.0,2.0,220.0,4.61,4.61
776117510859813560,https://www.airbnb.com/rooms/776117510859813560,Copacabana,-22.970249,-43.1839371,Entire home/apt,6,2.0,2.0,3.0,502.0,4.89,4.78
645768573360138387,https://www.airbnb.com/rooms/645768573360138387,Recreio dos Bandeirantes,-23.02301,-43.48933,Private room,2,1.0,1.0,1.0,116.0,4.95,4.95
40971647,https://www.airbnb.com/rooms/40971647,Copacabana,-22.96577,-43.18644,Entire home/apt,4,1.0,1.0,2.0,218.0,4.9,4.75
27231831,https://www.airbnb.com/rooms/27231831,Barra da Tijuca,-23.00973,-43.43496,Entire home/apt,6,2.0,2.0,4.0,300.0,,
1045901370311646811,https://www.airbnb.com/rooms/1045901370311646811,Copacabana,-22.96421047406208,-43.18961392224578,Entire home/apt,4,1.0,2.0,2.0,203.0,4.8,4.8
1085050476721497156,https://www.airbnb.com/rooms/1085050476721497156,Camorim,-22.9804488,-43.4226697,Entire home/apt,2,1.0,1.0,2.0,134.0,4.89,4.89
1042921447630967320,https://www.airbnb.com/rooms/1042921447630967320,Vargem Grande,-23.01984,-43.49516,Entire home/apt,4,1.0,1.0,2.0,235.0,5.0,4.93
8913571,https://www.airbnb.com/rooms/8913571,Leblon,-22.9835503,-43.223636,Entire home/apt,2,1.0,0.0,1.0,273.0,4.86,4.77
1010293378625474985,https://www.airbnb.com/rooms/1010293378625474985,São Conrado,-22.997729597922508,-43.2565998994751,Private room,1,1.0,1.0,1.0,300.0,5.0,4.75
1107521,https://www.airbnb.com/rooms/1107521,Centro,-22.91309,-43.18147,Entire home/apt,3,1.0,0.0,2.0,184.0,4.76,4.61
867430195153993957,https://www.airbnb.com/rooms/867430195153993957,Jacarepaguá,-22.97357,-43.41538,Entire home/apt,2,1.0,1.0,1.0,158.0,4.96,4.92
1393843456245098062,https://www.airbnb.com/rooms/1393843456245098062,Centro,-22.9047,-43.19237,Entire home/apt,2,1.0,1.0,1.0,155.0,5.0,4.33
1319692489757996706,https://www.airbnb.com/rooms/1319692489757996706,Copacabana,-22.9636594,-43.18082829999999,Private room,2,1.0,1.0,1.0,1000.0,5.0,5.0
1089049722687291522,https://www.airbnb.com/rooms/1089049722687291522,Leblon,-22.97784,-43.2256,Entire home/apt,4,3.0,2.0,3.0,569.0,5.0,4.88
1266166616039909417,https://www.airbnb.com/rooms/1266166616039909417,Maracanã,-22.91545621272311,-43.22392967850875,Private room,2,1.0,1.0,2.0,103.0,5.0,5.0
1211688830021905253,https://www.airbnb.com/rooms/1211688830021905253,Barra da Tijuca,-23.014577560776555,-43.30006314867518,Entire home/apt,2,1.0,1.0,1.0,149.0,4.88,4.63
781003833926463822,https://www.airbnb.com/rooms/781003833926463822,Recreio dos Bandeirantes,-23.0304661,-43.4760283,Entire home/apt,4,1.0,1.0,1.0,237.0,4.87,4.85
833115603721326447,https://www.airbnb.com/rooms/833115603721326447,Jacarepaguá,-22.970881942290347,-43.356970958411694,Private room,2,1.0,1.0,1.0,225.0,4.97,4.86
942587218462781381,https://www.airbnb.com/rooms/942587218462781381,Barra da Tijuca,-23.00890797549053,-43.43149295793134,Entire home/apt,6,1.0,2.0,3.0,308.0,4.91,4.86
791833294598374689,https://www.airbnb.com/rooms/791833294598374689,Copacabana,-22.96223011120166,-43.17693216906414,Entire home/apt,2,1.0,1.0,1.0,215.0,4.86,4.64
804839947040969360,https://www.airbnb.com/rooms/804839947040969360,Vargem Pequena,-22.9840798,-43.4710806,Entire home/apt,3,1.0,1.0,1.0,258.0,5.0,5.0
1214625792529654245,https://www.airbnb.com/rooms/1214625792529654245,Jacarepaguá,-22.96817193976028,-43.3896389646405,Entire home/apt,3,1.0,1.0,1.0,266.0,,
1434158139128137321,https://www.airbnb.com/rooms/1434158139128137321,Copacabana,-22.9699165,-43.1880607,Entire home/apt,2,1.0,1.0,1.0,206.0,5.0,5.0
606440681911853822,https://www.airbnb.com/rooms/606440681911853822,Jacarepaguá,-22.96721,-43.38511,Entire home/apt,2,1.0,1.0,1.0,280.0,5.0,4.69
1068728397589912091,https://www.airbnb.com/rooms/1068728397589912091,Ipanema,-22.9841337,-43.2106712,Entire home/apt,3,1.0,1.0,0.0,270.0,4.95,4.84
1242087596760007104,https://www.airbnb.com/rooms/1242087596760007104,Copacabana,-22.9812006,-43.1909237,Entire home/apt,3,1.5,1.0,2.0,296.0,4.94,4.88
1184225441056844718,https://www.airbnb.com/rooms/1184225441056844718,Vidigal,-22.99605,-43.2411,Entire home/apt,3,1.0,1.0,1.0,255.0,,
1409633426733820059,https://www.airbnb.com/rooms/1409633426733820059,Centro,-22.91121229306734,-43.17911803463687,Entire home/apt,3,1.0,1.0,2.0,290.0,,
878343019598865622,https://www.airbnb.com/rooms/878343019598865622,Freguesia (Ilha),-22.79541,-43.17428,Entire home/apt,4,1.0,2.0,3.0,137.0,4.61,4.42
696232916562036172,https://www.airbnb.com/rooms/696232916562036172,Copacabana,-22.96092,-43.17375,Entire home/apt,6,1.0,1.0,3.0,289.0,4.88,4.81
53171558,https://www.airbnb.com/rooms/53171558,Leblon,-22.98428,-43.21663,Entire home/apt,6,3.0,2.0,4.0,817.0,4.6,4.7
753129380377501966,https://www.airbnb.com/rooms/753129380377501966,Copacabana,-22.9611556,-43.1749054,Entire home/apt,3,1.0,1.0,2.0,270.0,4.86,4.68
1010926511549421937,https://www.airbnb.com/rooms/1010926511549421937,Botafogo,-22.9494664,-43.1822391,Entire home/apt,3,1.0,0.0,2.0,169.0,4.78,4.55
1414523078646472698,https://www.airbnb.com/rooms/1414523078646472698,São Cristóvão,-22.89302865684181,-43.21887642145157,Private room,2,1.0,1.0,2.0,80.0,,
1386231477081814235,https://www.airbnb.com/rooms/1386231477081814235,Barra da Tijuca,-23.01121,-43.38494,Entire home/apt,4,1.0,1.0,1.0,493.0,,
1244894279359568705,https://www.airbnb.com/rooms/1244894279359568705,Maracanã,-22.91432524433613,-43.23233909904957,Entire home/apt,4,1.0,3.0,3.0,484.0,4.94,4.94
1056605847048755744,https://www.airbnb.com/rooms/1056605847048755744,Copacabana,-22.9841247,-43.19088420000001,Entire home/apt,4,1.0,1.0,2.0,899.0,5.0,4.5
1336163674376732046,https://www.airbnb.com/rooms/1336163674376732046,Copacabana,-22.9765045,-43.1912392,Entire home/apt,2,1.0,1.0,1.0,386.0,5.0,4.67
32329251,https://www.airbnb.com/rooms/32329251,Copacabana,-22.96729,-43.18495,Entire home/apt,4,2.0,1.0,2.0,310.0,5.0,5.0
30935379,https://www.airbnb.com/rooms/30935379,Leme,-22.963,-43.17102,Entire home/apt,6,2.0,3.0,6.0,800.0,4.88,4.83
706652472228582800,https://www.airbnb.com/rooms/706652472228582800,Leblon,-22.97857,-43.2204,Entire home/apt,6,2.5,3.0,4.0,841.0,4.97,4.77
352718,https://www.airbnb.com/rooms/352718,Copacabana,-22.98127,-43.19215,Private room,2,3.0,1.0,1.0,500.0,5.0,4.5
29818511,https://www.airbnb.com/rooms/29818511,Copacabana,-22.97548,-43.18855,Entire home/apt,3,1.0,1.0,2.0,225.0,4.81,4.78
1409356911961497646,https://www.airbnb.com/rooms/1409356911961497646,Brás de Pina,-22.8303038,-43.2922533,Entire home/apt,2,1.0,1.0,1.0,120.0,,
690662200639266711,https://www.airbnb.com/rooms/690662200639266711,Copacabana,-22.97837,-43.19062,Entire home/apt,4,1.0,1.0,2.0,311.0,4.44,4.48
1058328436389713389,https://www.airbnb.com/rooms/1058328436389713389,Copacabana,-22.97063158567444,-43.18778794258833,Entire home/apt,2,1.0,1.0,1.0,340.0,4.95,4.95
1255090421562080931,https://www.airbnb.com/rooms/1255090421562080931,Barra da Tijuca,-23.0030498,-43.3480597,Entire home/apt,4,2.0,1.0,2.0,540.0,5.0,5.0
42244393,https://www.airbnb.com/rooms/42244393,Santa Teresa,-22.91896,-43.18076,Private room,2,1.0,1.0,2.0,150.0,,
15814733,https://www.airbnb.com/rooms/15814733,Portuguesa,-22.80432,-43.20586,Private room,6,3.5,1.0,1.0,160.0,4.87,4.86
660739322038321925,https://www.airbnb.com/rooms/660739322038321925,Leme,-22.96236461265245,-43.17006088793278,Entire home/apt,5,1.0,2.0,3.0,396.0,4.83,4.84
1260820050524274445,https://www.airbnb.com/rooms/1260820050524274445,Vila Valqueire,-22.89537158149008,-43.36573095482798,Entire home/apt,3,1.0,1.0,1.0,82.0,5.0,5.0
1351470165579171989,https://www.airbnb.com/rooms/1351470165579171989,Santo Cristo,-22.902509334504742,-43.2064699184016,Entire home/apt,6,1.0,2.0,3.0,277.0,5.0,4.67
40080767,https://www.airbnb.com/rooms/40080767,Copacabana,-22.9821,-43.19425,Entire home/apt,4,1.0,1.0,2.0,223.0,4.93,4.9
694344049747311637,https://www.airbnb.com/rooms/694344049747311637,Ipanema,-22.984854367220823,-43.19535110145807,Entire home/apt,4,1.0,2.0,2.0,750.0,5.0,4.0
1364841327603516516,https://www.airbnb.com/rooms/1364841327603516516,Copacabana,-22.9803958,-43.190829,Entire home/apt,5,1.0,1.0,2.0,250.0,4.5,5.0
1409570847585261249,https://www.airbnb.com/rooms/1409570847585261249,Copacabana,-22.98045894964677,-43.19096338969465,Entire home/apt,3,1.0,1.0,2.0,403.0,4.0,3.0
30809994,https://www.airbnb.com/rooms/30809994,Barra da Tijuca,-23.0035,-43.30911,Entire home/apt,3,1.0,0.0,1.0,168.0,4.79,4.69
1299536696583098629,https://www.airbnb.com/rooms/1299536696583098629,Copacabana,-22.985821,-43.1898476,Entire home/apt,4,1.0,1.0,2.0,286.0,4.68,4.79
1334290167202573530,https://www.airbnb.com/rooms/1334290167202573530,Urca,-22.9472792,-43.1619028,Entire home/apt,6,1.0,1.0,3.0,315.0,5.0,5.0
1186868157541923095,https://www.airbnb.com/rooms/1186868157541923095,Ipanema,-22.98561056503369,-43.19594085216522,Entire home/apt,4,2.5,2.0,3.0,468.0,4.94,4.88
707170434468702259,https://www.airbnb.com/rooms/707170434468702259,Copacabana,-22.9646551,-43.1769578,Entire home/apt,3,1.0,1.0,2.0,310.0,4.92,4.92
16593214,https://www.airbnb.com/rooms/16593214,Ipanema,-22.98532,-43.20666,Entire home/apt,6,2.0,2.0,3.0,855.0,4.88,4.74
916498783786172320,https://www.airbnb.com/rooms/916498783786172320,Santa Teresa,-22.9215351,-43.1804237,Entire home/apt,6,1.0,0.0,2.0,265.0,4.17,3.83
1189893891660203181,https://www.airbnb.com/rooms/1189893891660203181,Copacabana,-22.97388,-43.18924,Entire home/apt,5,2.0,2.0,3.0,255.0,4.69,4.81
12911693,https://www.airbnb.com/rooms/12911693,Jacarepaguá,-22.97214,-43.3961,Private room,2,1.0,1.0,1.0,500.0,,
1362414739009556394,https://www.airbnb.com/rooms/1362414739009556394,Copacabana,-22.9824149,-43.1944764,Private room,2,1.0,1.0,1.0,181.0,,
15916248,https://www.airbnb.com/rooms/15916248,Copacabana,-22.9743766784668,-43.18775939941406,Entire home/apt,2,1.0,1.0,1.0,358.0,4.0,4.33
1313296557585593685,https://www.airbnb.com/rooms/1313296557585593685,Copacabana,-22.9769978,-43.18884389999999,Entire home/apt,3,1.0,1.0,2.0,123.0,4.38,3.92
32159263,https://www.airbnb.com/rooms/32159263,Copacabana,-22.97112,-43.18898,Entire home/apt,2,1.0,0.0,2.0,219.0,4.75,4.71
11001037,https://www.airbnb.com/rooms/11001037,Copacabana,-22.97024,-43.18931,Private room,1,1.0,1.0,2.0,596.0,3.0,3.0
643318632685632654,https://www.airbnb.com/rooms/643318632685632654,Cacuia,-22.82368,-43.17832,Entire home/apt,2,1.0,1.0,1.0,110.0,,
1360372206889698316,https://www.airbnb.com/rooms/1360372206889698316,Copacabana,-22.96539,-43.18914,Entire home/apt,4,1.0,2.0,3.0,1024.0,5.0,5.0
54384766,https://www.airbnb.com/rooms/54384766,Glória,-22.92307,-43.17382,Private room,2,1.0,1.0,1.0,180.0,4.86,4.57
24074330,https://www.airbnb.com/rooms/24074330,Engenho da Rainha,-22.86504,-43.30445,Entire home/apt,4,1.0,2.0,2.0,74.0,5.0,5.0
1342183936711696264,https://www.airbnb.com/rooms/1342183936711696264,Jardim Botânico,-22.9561815,-43.2051095,Private room,2,1.0,1.0,1.0,225.0,5.0,5.0
957234434597832056,https://www.airbnb.com/rooms/957234434597832056,Copacabana,-22.9715824,-43.1878037,Entire home/apt,6,1.0,1.0,4.0,398.0,4.95,4.91
776816415398514601,https://www.airbnb.com/rooms/776816415398514601,Tijuca,-22.92788,-43.23508,Private room,2,2.0,1.0,1.0,229.0,5.0,5.0
929561307983401116,https://www.airbnb.com/rooms/929561307983401116,Copacabana,-22.98620928153212,-43.1900876699909,Entire home/apt,5,1.5,2.0,3.0,626.0,5.0,4.63
1429838886060087394,https://www.airbnb.com/rooms/1429838886060087394,Catete,-22.92459,-43.17691,Entire home/apt,3,1.0,1.0,2.0,150.0,5.0,5.0
986167940808402411,https://www.airbnb.com/rooms/986167940808402411,Centro,-22.9057948,-43.1915517,Entire home/apt,2,1.0,1.0,1.0,100.0,4.94,4.87
9299503,https://www.airbnb.com/rooms/9299503,Copacabana,-22.98488,-43.19086,Private room,2,2.5,1.0,1.0,200.0,5.0,5.0
1312966503839413347,https://www.airbnb.com/rooms/1312966503839413347,Leblon,-22.9826533,-43.222418,Entire home/apt,4,2.5,2.0,2.0,665.0,5.0,4.83
2349343,https://www.airbnb.com/rooms/2349343,Glória,-22.92028,-43.17777,Entire home/apt,2,1.0,1.0,1.0,200.0,4.78,4.75
13617164,https://www.airbnb.com/rooms/13617164,Leblon,-22.97838,-43.22047,Entire home/apt,5,2.5,3.0,4.0,986.0,3.5,3.0
1318083577937222759,https://www.airbnb.com/rooms/1318083577937222759,Centro,-22.9088555,-43.1860213,Entire home/apt,2,1.0,1.0,2.0,362.0,,
603457824927662244,https://www.airbnb.com/rooms/603457824927662244,Ipanema,-22.98371,-43.19606,Entire home/apt,4,1.0,1.0,2.0,308.0,4.88,4.84
1242268158907362808,https://www.airbnb.com/rooms/1242268158907362808,Copacabana,-22.96417140021328,-43.19317100167253,Entire home/apt,4,1.0,2.0,3.0,248.0,5.0,4.92
16494691,https://www.airbnb.com/rooms/16494691,Santa Teresa,-22.917219161987305,-43.1860237121582,Entire home/apt,5,1.0,2.0,4.0,264.0,4.8,4.73
